t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
240,humaneval_HumanEval/28,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678967-HXUHWfqtBGLGRtMCQrjy,0,runtime_error,1,132,207,339,2954,0.0005570999999999999,usage_estimate,,0.0005570999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0240_humaneval_HumanEval_28_solver.json,,1773678980
241,gsm8k_251,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678981-X5az4v6VQ2OHTNTlC0zc,1,ok,1,128,156,284,3010,0.0004284,usage_estimate,,0.0004284,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0241_gsm8k_251_solver.json,,1773678993
242,gsm8k_1234,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773678994-IL33JSSKnbQ6AANccwom,1,ok,1,126,454,580,3371,0.0011727999999999999,usage_estimate,,0.0011727999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0242_gsm8k_1234_solver.json,,1773679005
243,gsm8k_735,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679005-sgL0Rcy0Afzd8FpWWbA3,1,ok,1,151,580,731,3870,0.0014953,usage_estimate,,0.0014953,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0243_gsm8k_735_solver.json,,1773679018
244,gsm8k_60,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679019-oUVIwzldgnOuFQwqKzzL,1,ok,1,128,577,705,3536,0.0014809000000000003,usage_estimate,,0.0014809000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0244_gsm8k_60_solver.json,,1773679032
245,gsm8k_260,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679032-4x66E6Z2lWYwBU7iuICo,1,ok,1,134,560,694,4200,0.0014401999999999998,usage_estimate,,0.0014401999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0245_gsm8k_260_solver.json,,1773679046
246,gsm8k_1057,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679046-4YhXaV2G5ogxiuokQ2Dv,1,ok,1,131,345,476,3051,0.0009018,usage_estimate,,0.0009018,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0246_gsm8k_1057_solver.json,,1773679059
247,gsm8k_277,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679060-PihXuHZivgeSwUeyMysY,1,ok,1,139,397,536,2787,0.0010341999999999999,usage_estimate,,0.0010341999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0247_gsm8k_277_solver.json,,1773679072
248,humaneval_HumanEval/85,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679073-RZM9TLtlVehKzkyVFmPg,1,ok,1,128,803,931,5113,0.0020459000000000002,usage_estimate,,0.0020459000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0248_humaneval_HumanEval_85_solver.json,,1773679088
249,gsm8k_759,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679089-FySWlz7oCsmFOUb6nZAr,1,ok,1,136,423,559,3467,0.0010982999999999998,usage_estimate,,0.0010982999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0249_gsm8k_759_solver.json,,1773679101
250,gsm8k_889,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679101-HloWdf3d8N0iDbnm3CHE,1,ok,1,135,268,403,2138,0.0007105,usage_estimate,,0.0007105,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0250_gsm8k_889_solver.json,,1773679112
251,humaneval_HumanEval/90,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679113-jOOo3WZwo6OKYTnQMi4I,1,ok,1,198,1112,1310,6606,0.0028393999999999997,usage_estimate,,0.0028393999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0251_humaneval_HumanEval_90_solver.json,,1773679128
252,gsm8k_658,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679129-ARsr5qFGPgsiR5Mthw3L,1,ok,1,164,534,698,4845,0.0013841999999999997,usage_estimate,,0.0013841999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0252_gsm8k_658_solver.json,,1773679143
253,gsm8k_532,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679144-ZoPeNyMJSnqsIEZw3iq4,1,ok,1,133,838,971,5509,0.0021349,usage_estimate,,0.0021349,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0253_gsm8k_532_solver.json,,1773679158
254,gsm8k_1064,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679158-9UXjrh9cLxeOXm84Jkdp,1,ok,1,156,359,515,2672,0.0009442999999999999,usage_estimate,,0.0009442999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0254_gsm8k_1064_solver.json,,1773679170
255,humaneval_HumanEval/158,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679170-0mamsELWrp1nSfSixcsL,1,ok,1,198,1029,1227,5501,0.0026319,usage_estimate,,0.0026319,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0255_humaneval_HumanEval_158_solver.json,,1773679185
256,gsm8k_1047,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679185-usUnPqwnhMjKWS2Pxv9z,1,ok,1,166,987,1153,5663,0.0025173,usage_estimate,,0.0025173,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0256_gsm8k_1047_solver.json,,1773679200
257,gsm8k_800,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679200-PD1yLCNOOb1RGv7nRKYf,1,ok,1,131,276,407,2491,0.0007293,usage_estimate,,0.0007293,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0257_gsm8k_800_solver.json,,1773679211
258,gsm8k_844,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679212-JD7vJciySWk9McwKv6La,1,ok,1,140,935,1075,4728,0.0023794999999999997,usage_estimate,,0.0023794999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0258_gsm8k_844_solver.json,,1773679225
259,humaneval_HumanEval/89,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679226-vESnrR5nHKsOAux7k6LY,1,ok,1,189,1060,1249,6852,0.0027067,usage_estimate,,0.0027067,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0259_humaneval_HumanEval_89_solver.json,,1773679242
260,humaneval_HumanEval/154,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679242-Ykm2iw11uBsQdySSuf2L,1,ok,1,211,971,1182,5871,0.0024908,usage_estimate,,0.0024908,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0260_humaneval_HumanEval_154_solver.json,,1773679257
261,humaneval_HumanEval/155,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679258-WLMraRWf5MtztzepEmPO,1,ok,1,148,1031,1179,6368,0.0026219,usage_estimate,,0.0026219,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0261_humaneval_HumanEval_155_solver.json,,1773679273
262,gsm8k_128,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679273-v9NkX36TfLl0HSYEC2Ak,1,ok,1,175,678,853,4590,0.0017475,usage_estimate,,0.0017475,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0262_gsm8k_128_solver.json,,1773679286
263,humaneval_HumanEval/145,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679287-rBDolovNBcIBpkSov42u,0,wrong_answer,1,203,1117,1320,6819,0.0028534,usage_estimate,,0.0028534,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0263_humaneval_HumanEval_145_solver.json,,1773679302
264,gsm8k_661,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679303-FTPD6bVz8ZR6cJfCQHAN,1,ok,1,182,459,641,4976,0.0012021,usage_estimate,,0.0012021,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0264_gsm8k_661_solver.json,,1773679316
265,humaneval_HumanEval/116,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679317-TiGf3xSyQnjGGFzKD7Sx,0,wrong_answer,1,252,1306,1558,9361,0.0033406,usage_estimate,,0.0033406,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0265_humaneval_HumanEval_116_solver.json,,1773679335
266,humaneval_HumanEval/56,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679335-VYkUcsIHZ3fxLViLLIu6,1,ok,1,162,893,1055,4075,0.0022811000000000003,usage_estimate,,0.0022811000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0266_humaneval_HumanEval_56_solver.json,,1773679351
267,humaneval_HumanEval/68,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679355-DqKT5BNpaUCUMGJcu2hz,1,ok,1,409,1247,1656,25230,0.0032402,usage_estimate,,0.0032402,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0267_humaneval_HumanEval_68_solver.json,,1773679380
268,humaneval_HumanEval/91,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679380-ZVwe83paPJLD0W0fZblO,0,wrong_answer,1,187,1012,1199,5482,0.0025861,usage_estimate,,0.0025861,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0268_humaneval_HumanEval_91_solver.json,,1773679395
269,gsm8k_728,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679396-fsQVlGt7RTefOIRL9dK1,1,ok,1,143,605,748,3937,0.0015554,usage_estimate,,0.0015554,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0269_gsm8k_728_solver.json,,1773679408
270,humaneval_HumanEval/126,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679409-M8aOIUYhNw0NTyRh14Rs,1,ok,1,330,974,1304,5291,0.0025340000000000002,usage_estimate,,0.0025340000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0270_humaneval_HumanEval_126_solver.json,,1773679424
271,humaneval_HumanEval/36,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679426-Xm54Ti80vKunbOBODeYa,1,ok,1,155,918,1073,7319,0.0023415000000000003,usage_estimate,,0.0023415000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0271_humaneval_HumanEval_36_solver.json,,1773679441
272,humaneval_HumanEval/106,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679442-stUTLphqYfFjoAhfrg2O,1,ok,1,202,990,1192,5898,0.0025356,usage_estimate,,0.0025356,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0272_humaneval_HumanEval_106_solver.json,,1773679458
273,gsm8k_236,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679458-G62cUkbl91FACF7b2QEk,1,ok,1,150,774,924,6317,0.00198,usage_estimate,,0.00198,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0273_gsm8k_236_solver.json,,1773679473
274,gsm8k_271,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679474-KAThNWyRXItukHGHJqmW,1,ok,1,138,241,379,2058,0.0006439,usage_estimate,,0.0006439,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0274_gsm8k_271_solver.json,,1773679486
275,gsm8k_1104,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679486-ehRr0usoQ6CKElP79zAN,1,ok,1,118,341,459,3096,0.0008879,usage_estimate,,0.0008879,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0275_gsm8k_1104_solver.json,,1773679499
276,humaneval_HumanEval/74,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679500-Zn72vnOPXdSyPrv9DaoU,1,ok,1,278,945,1223,5228,0.0024459,usage_estimate,,0.0024459,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0276_humaneval_HumanEval_74_solver.json,,1773679514
277,humaneval_HumanEval/95,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679514-ytmosaebukW7sabDbqTI,1,ok,1,265,1017,1282,5525,0.0026219999999999998,usage_estimate,,0.0026219999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0277_humaneval_HumanEval_95_solver.json,,1773679530
278,humaneval_HumanEval/51,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679531-AJHm6Z97RzyvKFsqHBLt,1,ok,1,207,939,1146,5518,0.0024095999999999996,usage_estimate,,0.0024095999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0278_humaneval_HumanEval_51_solver.json,,1773679547
279,gsm8k_200,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679548-3FAAkjjOr95MIubVLG1I,1,ok,1,140,310,450,4121,0.000817,usage_estimate,,0.000817,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0279_gsm8k_200_solver.json,,1773679560
280,gsm8k_110,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679561-GzY2WUxMkrgeFEuw5XA6,1,ok,1,181,331,512,2202,0.0008818000000000001,usage_estimate,,0.0008818000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0280_gsm8k_110_solver.json,,1773679572
281,humaneval_HumanEval/124,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679573-OrudCCN7xH5pi1jmAY7y,1,ok,1,369,1443,1812,6732,0.0037182,usage_estimate,,0.0037182,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0281_humaneval_HumanEval_124_solver.json,,1773679591
282,gsm8k_798,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679592-Iw8nKC0lxgP2TKQleSad,1,ok,1,208,635,843,5921,0.0016499000000000002,usage_estimate,,0.0016499000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0282_gsm8k_798_solver.json,,1773679606
283,humaneval_HumanEval/49,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679607-TqruugOlRvnGflIGXKLq,1,ok,1,188,854,1042,5272,0.0021914,usage_estimate,,0.0021914,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0283_humaneval_HumanEval_49_solver.json,,1773679623
284,gsm8k_264,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679623-Nom7CUqhjD6tmqWcFLhS,1,ok,1,126,257,383,3197,0.0006803,usage_estimate,,0.0006803,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0284_gsm8k_264_solver.json,,1773679636
285,gsm8k_1028,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679637-N6WWaHBr5nv2P8JTrK0Q,1,ok,1,155,313,468,2934,0.000829,usage_estimate,,0.000829,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0285_gsm8k_1028_solver.json,,1773679648
286,gsm8k_479,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679649-LOQaFh9Drtx0dv0YQ3Rx,1,ok,1,161,536,697,4409,0.0013883,usage_estimate,,0.0013883,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0286_gsm8k_479_solver.json,,1773679666
287,gsm8k_899,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679667-uy5d64NQy8UNdL7boBfj,1,ok,1,141,273,414,2525,0.0007248,usage_estimate,,0.0007248,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0287_gsm8k_899_solver.json,,1773679681
288,gsm8k_204,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679682-FhEAZddSFX8LvNOC4hbE,1,ok,1,150,277,427,3418,0.0007375,usage_estimate,,0.0007375,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0288_gsm8k_204_solver.json,,1773679696
289,humaneval_HumanEval/105,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679696-elq5QsNUMMIgFQyhk0N3,1,ok,1,368,1298,1666,7708,0.0033553999999999997,usage_estimate,,0.0033553999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0289_humaneval_HumanEval_105_solver.json,,1773679713
290,gsm8k_20,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679718-A6vhkdxJ9KY0MoTmw6lC,1,ok,1,154,934,1088,10276,0.0023812000000000004,usage_estimate,,0.0023812000000000004,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0290_gsm8k_20_solver.json,,1773679734
291,gsm8k_215,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679735-4JE5HbjlheOYSlwTCyuW,1,ok,1,152,293,445,3659,0.0007781000000000001,usage_estimate,,0.0007781000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0291_gsm8k_215_solver.json,,1773679746
292,gsm8k_894,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679747-VOe1jJlzRB3qRj6kFUHS,0,wrong_answer,1,169,931,1100,6130,0.0023781999999999996,usage_estimate,,0.0023781999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0292_gsm8k_894_solver.json,,1773679761
293,gsm8k_422,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679762-24TxQr78WLvvwlwa1jUT,1,ok,1,167,839,1006,5002,0.0021476,usage_estimate,,0.0021476,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0293_gsm8k_422_solver.json,,1773679778
294,humaneval_HumanEval/82,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679778-LODGOIy5Y2KJXiLylchC,1,ok,1,156,1107,1263,5803,0.0028143,usage_estimate,,0.0028143,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0294_humaneval_HumanEval_82_solver.json,,1773679793
295,gsm8k_1265,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679794-WZK43zVdXkq5agr9SoEC,1,ok,1,185,368,553,4453,0.0009755,usage_estimate,,0.0009755,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0295_gsm8k_1265_solver.json,,1773679808
296,humaneval_HumanEval/100,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679809-WJNxwp6C3wFYFFjyKBZH,1,ok,1,214,1004,1218,6254,0.0025741999999999996,usage_estimate,,0.0025741999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0296_humaneval_HumanEval_100_solver.json,,1773679825
297,gsm8k_615,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679825-Za0elxRmcAgTie4XLeWG,0,wrong_answer,1,176,418,594,2678,0.0010978000000000001,usage_estimate,,0.0010978000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0297_gsm8k_615_solver.json,,1773679838
298,humaneval_HumanEval/38,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679838-dXKsQg5uaESEIh9sSO7s,0,syntax_error,0,244,978,1222,6060,0.0025181999999999995,usage_estimate,,0.0025181999999999995,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0298_humaneval_HumanEval_38_solver.json,,1773679854
299,humaneval_HumanEval/153,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679854-junyVOAMgdIacn0MBbIk,1,ok,1,359,1253,1612,5816,0.0032402,usage_estimate,,0.0032402,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0299_humaneval_HumanEval_153_solver.json,,1773679870
300,gsm8k_302,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679870-TD8u2iqMOdCoOfzYT6wU,1,ok,1,130,325,455,2653,0.0008514999999999999,usage_estimate,,0.0008514999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0300_gsm8k_302_solver.json,,1773679884
301,humaneval_HumanEval/96,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679885-cVmXXRbkkTBWx2YKW5ey,1,ok,1,249,1145,1394,6485,0.0029372,usage_estimate,,0.0029372,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0301_humaneval_HumanEval_96_solver.json,,1773679902
302,gsm8k_657,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679902-KtBP7KZS7JgqRCmWZUVA,1,ok,1,160,666,826,6325,0.0017130000000000001,usage_estimate,,0.0017130000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0302_gsm8k_657_solver.json,,1773679917
303,humaneval_HumanEval/79,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679918-4qc4CEWrhfkSICIjsoKT,1,ok,1,229,487,716,3530,0.0012862000000000001,usage_estimate,,0.0012862000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0303_humaneval_HumanEval_79_solver.json,,1773679932
304,gsm8k_1261,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679933-b2OPyiW4dHLbwsztrnmd,1,ok,1,170,586,756,4131,0.0015160000000000002,usage_estimate,,0.0015160000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0304_gsm8k_1261_solver.json,,1773679947
305,humaneval_HumanEval/101,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679947-w0iTK5UM13L30c1UnOBL,1,ok,1,195,809,1004,6191,0.002081,usage_estimate,,0.002081,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0305_humaneval_HumanEval_101_solver.json,,1773679962
306,gsm8k_491,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679963-Pw5zxZEiceavgpGlcini,1,ok,1,135,374,509,3057,0.0009754999999999999,usage_estimate,,0.0009754999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0306_gsm8k_491_solver.json,,1773679974
307,humaneval_HumanEval/93,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679974-DUjiH1y1pGNraBNia0vM,1,ok,1,192,1500,1692,8301,0.0038076,usage_estimate,,0.0038076,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0307_humaneval_HumanEval_93_solver.json,,1773679992
308,gsm8k_326,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773679992-ae4y9VfGNRH3LnbKh57S,1,ok,1,160,583,743,3897,0.0015055000000000001,usage_estimate,,0.0015055000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0308_gsm8k_326_solver.json,,1773680006
309,humaneval_HumanEval/123,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680006-y1aZumDHGhnEr5Hdo6la,1,ok,1,315,1124,1439,5752,0.0029045,usage_estimate,,0.0029045,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0309_humaneval_HumanEval_123_solver.json,,1773680024
310,gsm8k_11,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680025-b6W0ue1YGYllOgmtbfoU,1,ok,1,153,388,541,5897,0.0010159,usage_estimate,,0.0010159,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0310_gsm8k_11_solver.json,,1773680039
311,humaneval_HumanEval/59,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680040-71ATExXPtvgtnTueJpa0,1,ok,1,146,1122,1268,7929,0.0028488,usage_estimate,,0.0028488,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0311_humaneval_HumanEval_59_solver.json,,1773680057
312,humaneval_HumanEval/14,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680059-s3f7V83p1NVfxfIIjxAi,1,ok,1,132,577,709,7298,0.0014821000000000003,usage_estimate,,0.0014821000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0312_humaneval_HumanEval_14_solver.json,,1773680075
313,gsm8k_817,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680075-OC5UeNDEgp4hujl06DgI,1,ok,1,128,189,317,5249,0.0005109,usage_estimate,,0.0005109,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0313_gsm8k_817_solver.json,,1773680091
314,humaneval_HumanEval/15,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680092-JTP0kqqVcuVjYcZLJE7n,1,ok,1,147,619,766,3352,0.0015915999999999999,usage_estimate,,0.0015915999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0314_humaneval_HumanEval_15_solver.json,,1773680105
315,gsm8k_1278,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680106-HWc2Q6wre2llqkmavDPH,1,ok,1,141,212,353,2530,0.0005723,usage_estimate,,0.0005723,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0315_gsm8k_1278_solver.json,,1773680117
316,gsm8k_165,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680117-Eqf47jLz8IVMaVH11t46,1,ok,1,207,366,573,2894,0.0009771,usage_estimate,,0.0009771,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0316_gsm8k_165_solver.json,,1773680129
317,humaneval_HumanEval/19,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680129-SML4dhSMAXSmpVV4ss8F,1,ok,1,182,1239,1421,5603,0.0031521000000000006,usage_estimate,,0.0031521000000000006,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0317_humaneval_HumanEval_19_solver.json,,1773680145
318,humaneval_HumanEval/21,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773680146-8zFBzmd11iHmuMOTAXQS,1,ok,1,204,1142,1346,7174,0.0029162,usage_estimate,,0.0029162,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0318_humaneval_HumanEval_21_solver.json,,1773680163
