t,task_id,task_type,method,worker_id,model_id,request_id,success,failure_reason,format_ok,prompt_tokens,completion_tokens,total_tokens,latency_ms,cost_usd,cost_source,cost_exact_usd,cost_fallback_usd,decomp_used,decomp_request_id,raw_output_path,planner_raw_output_path,timestamp
465,humaneval_HumanEval/108,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773667437-QHZ7MJVBT8RDL858aPoa,1,ok,1,207,1101,1308,6816,0.0028145999999999996,usage_estimate,,0.0028145999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0465_humaneval_HumanEval_108_solver.json,,1773667454
466,gsm8k_589,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773667455-d3vFnFnYIK86aalqorvx,1,ok,1,155,1569,1724,46456,0.0034431,usage_estimate,,0.0034431,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0466_gsm8k_589_solver.json,,1773667511
467,gsm8k_1114,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773667512-FxJxOIERDG0QJXnmllm7,1,ok,1,137,83,220,5294,1.8027e-05,usage_estimate,,1.8027e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0467_gsm8k_1114_solver.json,,1773667529
468,gsm8k_166,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773667529-ZEHL8P9XKjOj4vrD0AIP,1,ok,1,200,308,508,3200,0.0017400000000000002,usage_estimate,,0.0017400000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0468_gsm8k_166_solver.json,,1773667543
469,gsm8k_675,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773667543-z1R7cqaR8PQaCTlXvTXf,0,wrong_answer,1,194,1009,1203,5793,0.0025806999999999996,usage_estimate,,0.0025806999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0469_gsm8k_675_solver.json,,1773667559
470,gsm8k_1103,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773667560-xsRyDn3fUqeaSSQycRzT,1,ok,1,156,321,477,3402,0.0008493000000000001,usage_estimate,,0.0008493000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0470_gsm8k_1103_solver.json,,1773667573
471,gsm8k_1013,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773667574-ZkuSj0x5874A4jyzIYkT,1,ok,1,166,668,834,21163,0.0015109,usage_estimate,,0.0015109,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0471_gsm8k_1013_solver.json,,1773667604
472,gsm8k_1207,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773667606-q4W2d1j2SEdA5PaMLtbx,1,ok,1,159,1111,1270,31490,0.0024602,usage_estimate,,0.0024602,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0472_gsm8k_1207_solver.json,,1773667647
473,humaneval_HumanEval/12,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773667648-eCKEAJ0hb4kyZrWSOPwj,1,ok,1,179,788,967,4548,0.0020237,usage_estimate,,0.0020237,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0473_humaneval_HumanEval_12_solver.json,,1773667661
474,gsm8k_359,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773667662-UnCCuA3JszkmtzIgBdE5,1,ok,1,164,275,439,16294,3.9144e-05,usage_estimate,,3.9144e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0474_gsm8k_359_solver.json,,1773667689
475,humaneval_HumanEval/137,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773667692-0ORqc1UQ0TbISSbDMFT6,1,ok,1,222,1080,1302,8705,0.0027666,usage_estimate,,0.0027666,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0475_humaneval_HumanEval_137_solver.json,,1773667709
476,gsm8k_1223,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773667710-Dq1vYcJF9YOzf77OR0Hm,1,ok,1,141,1910,2051,64746,0.0041699499999999995,usage_estimate,,0.0041699499999999995,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0476_gsm8k_1223_solver.json,,1773667784
477,gsm8k_72,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773667785-eARMv7YRpqi7Dx3zaw7f,1,ok,1,137,275,412,3708,0.0007286,usage_estimate,,0.0007286,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0477_gsm8k_72_solver.json,,1773667797
478,gsm8k_646,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773667798-j1fhRXyieQy5Dwy8v0nv,1,ok,1,137,373,510,2631,0.0009736,usage_estimate,,0.0009736,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0478_gsm8k_646_solver.json,,1773667810
479,humaneval_HumanEval/128,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773667811-2uuziQv1soCdEVN8PfXg,1,ok,1,194,1029,1223,6115,0.0026307,usage_estimate,,0.0026307,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0479_humaneval_HumanEval_128_solver.json,,1773667826
480,gsm8k_985,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773667827-oWaJjDIqZK6sX7o7v5sx,1,ok,1,122,183,305,2454,0.0004941,usage_estimate,,0.0004941,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0480_gsm8k_985_solver.json,,1773667838
481,gsm8k_1116,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773667839-9BcDFnuqQqC2TGBsXjiC,1,ok,1,179,268,447,4238,0.001519,usage_estimate,,0.001519,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0481_gsm8k_1116_solver.json,,1773667850
482,gsm8k_1157,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773667850-RyKeJon3sNC2V14biSmh,1,ok,1,198,452,650,8391,0.0024579999999999997,usage_estimate,,0.0024579999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0482_gsm8k_1157_solver.json,,1773667868
483,humaneval_HumanEval/66,humaneval,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773667868-OVeGUPRzHL7hOuaKiZA9,1,ok,1,182,104,286,4031,0.0003055,usage_estimate,,0.0003055,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0483_humaneval_HumanEval_66_solver.json,,1773667883
484,gsm8k_456,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773667884-PHJ9cDgraxenGvpn7GVO,1,ok,1,147,160,307,5039,2.6437e-05,usage_estimate,,2.6437e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0484_gsm8k_456_solver.json,,1773667897
485,humaneval_HumanEval/143,humaneval,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773667898-7Oii6yVY07NCKU1s5Brx,1,ok,1,223,117,340,8289,2.7533e-05,usage_estimate,,2.7533e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0485_humaneval_HumanEval_143_solver.json,,1773667917
486,gsm8k_910,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773667917-dXRv0ulvvSsOE1fJGUqn,1,ok,1,131,220,351,3215,0.0005893000000000001,usage_estimate,,0.0005893000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0486_gsm8k_910_solver.json,,1773667929
487,gsm8k_155,gsm8k,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773667930-0gLKmSbwAU6v7jgwESl1,1,ok,1,210,391,601,3927,0.0021650000000000003,usage_estimate,,0.0021650000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0487_gsm8k_155_solver.json,,1773667944
488,humaneval_HumanEval/72,humaneval,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773667946-RH65IQsRK9DWFMvt4jUZ,1,ok,1,368,689,1057,7297,0.003813,usage_estimate,,0.003813,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0488_humaneval_HumanEval_72_solver.json,,1773667961
489,gsm8k_974,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773667963-jGkBwNYouabJaVwSnCHL,1,ok,1,154,384,538,4601,0.0010062,usage_estimate,,0.0010062,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0489_gsm8k_974_solver.json,,1773667974
490,gsm8k_947,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773667974-LodnqRXFWba1Mg20WSal,1,ok,1,147,280,427,8897,0.0006681499999999998,usage_estimate,,0.0006681499999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0490_gsm8k_947_solver.json,,1773667992
491,gsm8k_924,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773667992-oqYNGdQIW8j7alGsHsSm,1,ok,1,190,415,605,3598,0.0010945,usage_estimate,,0.0010945,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0491_gsm8k_924_solver.json,,1773668008
492,humaneval_HumanEval/73,humaneval,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773668008-gbabUOR9EZxoeAdCHtDa,1,ok,1,224,482,706,29901,0.0011371,usage_estimate,,0.0011371,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0492_humaneval_HumanEval_73_solver.json,,1773668049
493,humaneval_HumanEval/117,humaneval,random,haiku45,anthropic/claude-4.5-haiku-20251001,gen-1773668049-eb46ORsU5VwG8KJfVYXc,1,ok,1,312,873,1185,9540,0.004677,usage_estimate,,0.004677,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0493_humaneval_HumanEval_117_solver.json,,1773668068
494,gsm8k_499,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773668069-IINF2ESpuMsMMFMEwKcj,1,ok,1,199,499,698,3988,0.0013072,usage_estimate,,0.0013072,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0494_gsm8k_499_solver.json,,1773668081
495,humaneval_HumanEval/144,humaneval,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668081-PXC3Yj0IStmt6LEZC3RO,1,ok,1,231,66,297,4242,2.3001e-05,usage_estimate,,2.3001e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0495_humaneval_HumanEval_144_solver.json,,1773668094
496,gsm8k_368,gsm8k,random,gemini25flash,google/gemini-2.5-flash,gen-1773668095-prcn0BG1V3MLf2TCcn12,1,ok,1,121,932,1053,4659,0.0023663,usage_estimate,,0.0023663,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0496_gsm8k_368_solver.json,,1773668113
497,gsm8k_144,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668114-IeNAvHZMUtZLubX3XUCE,1,ok,1,230,156,386,11941,3.193e-05,usage_estimate,,3.193e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0497_gsm8k_144_solver.json,,1773668138
498,gsm8k_1221,gsm8k,random,deepseek_r1,deepseek/deepseek-r1-0528,gen-1773668139-IecwgpaoGO0itKuzIeVA,1,ok,1,164,916,1080,27856,0.0020432000000000002,usage_estimate,,0.0020432000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0498_gsm8k_1221_solver.json,,1773668176
499,gsm8k_1115,gsm8k,random,qwen3_235b,qwen/qwen3-235b-a22b-07-25,gen-1773668177-PFOkqg82U7joUNiQ8b1a,1,ok,1,163,129,292,3933,2.4473e-05,usage_estimate,,2.4473e-05,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0499_gsm8k_1115_solver.json,,1773668194
500,humaneval_HumanEval/115,humaneval,random,gemini25flash,google/gemini-2.5-flash,gen-1773668195-l2D3Hi3y9DwyGFLa2dR0,1,ok,1,421,1169,1590,9379,0.0030488,usage_estimate,,0.0030488,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/random/0500_humaneval_HumanEval_115_solver.json,,1773668215
1,humaneval_HumanEval/120,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675325-es97JbgNw1iDZPSxVOLt,1,ok,1,304,708,1012,4519,0.0018612,usage_estimate,,0.0018612,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0001_humaneval_HumanEval_120_solver.json,,1773675340
2,gsm8k_713,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675342-NifHvmYNwCPctDsOVfVx,1,ok,1,136,292,428,4082,0.0007708,usage_estimate,,0.0007708,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0002_gsm8k_713_solver.json,,1773675356
3,gsm8k_263,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675357-yNxwPIyFdJ2Xvp2sgFnZ,1,ok,1,149,324,473,2250,0.0008547,usage_estimate,,0.0008547,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0003_gsm8k_263_solver.json,,1773675370
4,humaneval_HumanEval/127,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675370-GBY7QOcQxYV2EDcR2SYb,1,ok,1,341,1117,1458,5939,0.0028948,usage_estimate,,0.0028948,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0004_humaneval_HumanEval_127_solver.json,,1773675386
5,gsm8k_984,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675386-NcKf7A2AhPvEhbmSHyMy,0,wrong_answer,1,178,1211,1389,7698,0.0030809,usage_estimate,,0.0030809,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0005_gsm8k_984_solver.json,,1773675403
6,gsm8k_736,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675404-dx9a27zxUDCHZ3Cy5kZ1,1,ok,1,129,462,591,4060,0.0011937,usage_estimate,,0.0011937,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0006_gsm8k_736_solver.json,,1773675417
7,humaneval_HumanEval/132,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675417-UyzrEgXyxPV3TFV7rNWk,0,wrong_answer,1,210,1148,1358,7192,0.002933,usage_estimate,,0.002933,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0007_humaneval_HumanEval_132_solver.json,,1773675434
8,humaneval_HumanEval/42,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675434-s7j51U5TC76n4u2NRpY4,1,ok,1,192,503,695,3653,0.0013151,usage_estimate,,0.0013151,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0008_humaneval_HumanEval_42_solver.json,,1773675448
9,gsm8k_1280,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675449-e8TpVX0uXqdE6gdCZ7sn,1,ok,1,138,114,252,2754,0.00032639999999999996,usage_estimate,,0.00032639999999999996,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0009_gsm8k_1280_solver.json,,1773675460
10,humaneval_HumanEval/58,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675461-6hmpdtFLi25h635Lt1nD,1,ok,1,198,1079,1277,7046,0.0027569,usage_estimate,,0.0027569,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0010_humaneval_HumanEval_58_solver.json,,1773675477
11,humaneval_HumanEval/35,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675477-moZQvUN3cWzU5UwH0ayt,1,ok,1,161,834,995,5400,0.0021333,usage_estimate,,0.0021333,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0011_humaneval_HumanEval_35_solver.json,,1773675495
12,gsm8k_498,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675495-43BQxm7Jhw7z4CaqeVWJ,1,ok,1,141,300,441,1938,0.0007922999999999999,usage_estimate,,0.0007922999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0012_gsm8k_498_solver.json,,1773675508
13,humaneval_HumanEval/53,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675509-UiALPKRKi81c74kdv609,1,ok,1,124,135,259,1860,0.0003747,usage_estimate,,0.0003747,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0013_humaneval_HumanEval_53_solver.json,,1773675520
14,humaneval_HumanEval/149,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675521-r05i8cnsPOSlJ4YXXv12,1,ok,1,275,1051,1326,5761,0.00271,usage_estimate,,0.00271,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0014_humaneval_HumanEval_149_solver.json,,1773675535
15,humaneval_HumanEval/17,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675536-mj3UAhrCsPukUo9yb425,1,ok,1,250,885,1135,5911,0.0022875,usage_estimate,,0.0022875,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0015_humaneval_HumanEval_17_solver.json,,1773675551
16,gsm8k_635,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675552-GC5gppDrZmnHAPJS2bXy,1,ok,1,156,833,989,5468,0.0021293,usage_estimate,,0.0021293,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0016_gsm8k_635_solver.json,,1773675568
17,gsm8k_71,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675571-fY66JJZvKfwlFPrYbQQQ,1,ok,1,135,200,335,5586,0.0005405,usage_estimate,,0.0005405,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0017_gsm8k_71_solver.json,,1773675584
18,gsm8k_322,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675584-A04IwZ5uNUyS9wGa2D2V,1,ok,1,139,294,433,4530,0.0007767,usage_estimate,,0.0007767,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0018_gsm8k_322_solver.json,,1773675599
19,humaneval_HumanEval/11,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675599-5oxwInvEvZmBISmIiBFO,1,ok,1,158,763,921,5079,0.0019549,usage_estimate,,0.0019549,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0019_humaneval_HumanEval_11_solver.json,,1773675613
20,gsm8k_178,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675614-MhoxmJwrrMjJWk2QLlqE,1,ok,1,129,433,562,2905,0.0011212000000000001,usage_estimate,,0.0011212000000000001,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0020_gsm8k_178_solver.json,,1773675626
21,gsm8k_1244,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675626-18KsX6SONX6zA8DIjv8u,1,ok,1,178,538,716,3650,0.0013983999999999997,usage_estimate,,0.0013983999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0021_gsm8k_1244_solver.json,,1773675639
22,gsm8k_500,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675640-ZZKmsvPeojI33g12A1mU,1,ok,1,129,776,905,5121,0.0019787,usage_estimate,,0.0019787,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0022_gsm8k_500_solver.json,,1773675655
23,humaneval_HumanEval/67,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675655-hRGWkJGfUJ79QD23FrP6,1,ok,1,309,1015,1324,7063,0.0026302,usage_estimate,,0.0026302,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0023_humaneval_HumanEval_67_solver.json,,1773675673
24,gsm8k_1213,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675673-mTvuQa6FTUYOJ5tcFFbB,1,ok,1,159,374,533,3090,0.0009827,usage_estimate,,0.0009827,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0024_gsm8k_1213_solver.json,,1773675687
25,gsm8k_1279,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675688-xtcEpm6Umv0HWSTQSxn0,1,ok,1,170,539,709,3940,0.0013985,usage_estimate,,0.0013985,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0025_gsm8k_1279_solver.json,,1773675701
26,gsm8k_464,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675702-rYmqC0vz6vLi6thpRHjS,1,ok,1,157,160,317,2846,0.0004471,usage_estimate,,0.0004471,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0026_gsm8k_464_solver.json,,1773675713
27,gsm8k_320,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675713-UGNtEeuo7r70dHCGHq4s,1,ok,1,141,601,742,3270,0.0015448,usage_estimate,,0.0015448,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0027_gsm8k_320_solver.json,,1773675725
28,humaneval_HumanEval/48,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675726-EQsf7y8q2drib0C9MLci,1,ok,1,146,329,475,3181,0.0008662999999999999,usage_estimate,,0.0008662999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0028_humaneval_HumanEval_48_solver.json,,1773675740
29,gsm8k_1008,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675741-1x1ctWkFu7xGrPBbr6wr,1,ok,1,133,296,429,4020,0.0007799,usage_estimate,,0.0007799,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0029_gsm8k_1008_solver.json,,1773675753
30,humaneval_HumanEval/61,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675754-eL1EDBH1CqF994kmgeBv,1,ok,1,159,874,1033,6076,0.0022327,usage_estimate,,0.0022327,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0030_humaneval_HumanEval_61_solver.json,,1773675771
31,gsm8k_773,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675772-zoILApXVMljCWO4MTWbH,1,ok,1,137,356,493,3675,0.0009310999999999999,usage_estimate,,0.0009310999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0031_gsm8k_773_solver.json,,1773675784
32,gsm8k_1006,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675785-jtsd9DIRTzmo0yMCbNJp,1,ok,1,200,458,658,2814,0.001205,usage_estimate,,0.001205,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0032_gsm8k_1006_solver.json,,1773675797
33,gsm8k_826,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675797-Ow51ylVeM6xjINdoFu6s,1,ok,1,162,412,574,3160,0.0010785999999999999,usage_estimate,,0.0010785999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0033_gsm8k_826_solver.json,,1773675811
34,gsm8k_1101,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675811-1LoulvEBurrNFHBP63oO,1,ok,1,131,431,562,2515,0.0011168,usage_estimate,,0.0011168,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0034_gsm8k_1101_solver.json,,1773675824
35,gsm8k_938,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675825-5zMmJ4asgM2xArGEU7I1,1,ok,1,155,380,535,4295,0.0009965000000000002,usage_estimate,,0.0009965000000000002,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0035_gsm8k_938_solver.json,,1773675837
36,humaneval_HumanEval/118,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675838-UK0m6p1ctnCCDgGoTnY2,1,ok,1,233,1061,1294,7091,0.0027224000000000003,usage_estimate,,0.0027224000000000003,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0036_humaneval_HumanEval_118_solver.json,,1773675854
37,gsm8k_797,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675855-Yfg39aANm5gFlmuBGNTn,1,ok,1,153,276,429,2787,0.0007358999999999999,usage_estimate,,0.0007358999999999999,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0037_gsm8k_797_solver.json,,1773675866
38,humaneval_HumanEval/119,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675866-GNKFo8bFcnaOTGqehRb4,1,ok,1,250,986,1236,7298,0.0025399999999999997,usage_estimate,,0.0025399999999999997,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0038_humaneval_HumanEval_119_solver.json,,1773675882
39,humaneval_HumanEval/70,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675883-Y1TAqOEHrUK2LIY8hDh9,1,ok,1,209,907,1116,5795,0.0023302,usage_estimate,,0.0023302,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0039_humaneval_HumanEval_70_solver.json,,1773675898
40,gsm8k_423,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675899-DuyRrC7fu2CYH0T9IrS9,0,wrong_answer,1,205,1012,1217,12088,0.0025915,usage_estimate,,0.0025915,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0040_gsm8k_423_solver.json,,1773675919
41,humaneval_HumanEval/78,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675920-erRtMBQ7NarSfzbitDEI,1,ok,1,407,1139,1546,5917,0.0029696,usage_estimate,,0.0029696,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0041_humaneval_HumanEval_78_solver.json,,1773675935
42,gsm8k_1202,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675935-EN4pRZrjQbo4nCd3PBLb,1,ok,1,141,673,814,5591,0.0017248,usage_estimate,,0.0017248,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0042_gsm8k_1202_solver.json,,1773675949
43,humaneval_HumanEval/29,humaneval,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675950-c1ZGJ00yvOVgtIwCQfTD,1,ok,1,170,554,724,6108,0.001436,usage_estimate,,0.001436,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0043_humaneval_HumanEval_29_solver.json,,1773675965
44,gsm8k_109,gsm8k,single_best,gemini25flash,google/gemini-2.5-flash,gen-1773675965-ndG1eUbihqPg6BvSxMil,0,wrong_answer,1,150,425,575,3211,0.0011074999999999998,usage_estimate,,0.0011074999999999998,0,,/disk0/home/gaohaoyu/multi-agent-sys_2/outputs/raw/single_best/0044_gsm8k_109_solver.json,,1773675977
